ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000A0E9W5,SANT,S+T AG O.N.,Common stock,EUR,2504159,2022-03-04,09:00,12.68,12.68,12.67,12.67,432,3
AT0000606306,RAW,RAIFFEISEN BK INTL INH.,Common stock,EUR,2504165,2022-03-04,09:00,12.9,12.9,12.9,12.9,39,1
CA0679011084,ABR,BARRICK GOLD CORP.,Common stock,EUR,2504196,2022-03-04,09:00,21.345,21.345,21.2,21.345,1012,7
CA9628791027,SII,WHEATON PREC. METALS,Common stock,EUR,2504200,2022-03-04,09:00,41.55,41.55,41.55,41.55,46,1
DE000ETFL011,EL4A,DK DAX,ETF,EUR,2504258,2022-03-04,09:00,119.9,119.9,119.9,119.9,30,1
DE0002635273,EXSB,ISHARES DIVDAX UCITS ETF,ETF,EUR,2504264,2022-03-04,09:00,17.68,17.68,17.678,17.678,579,2
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-03-04,09:00,113.22,113.22,113.12,113.12,2811,4
FR0010869495,LYQL,LY.D.SHORTDAX X2 UETF A,ETF,EUR,2504266,2022-03-04,09:00,1.868,1.868,1.868,1.868,4000,1
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2022-03-04,09:00,127.78,127.8,127.7,127.7,238,4
LU0292106241,DXSN,XTR.SHORTDAX DAILY SW. 1C,ETF,EUR,2504270,2022-03-04,09:00,15.832,15.834,15.832,15.834,5000,2
LU0378438732,C001,LYXOR CORE DAX U. ETF I,ETF,EUR,2504271,2022-03-04,09:00,113.1,113.1,113.1,113.1,209,2
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-03-04,09:00,31.34,31.34,31.28,31.28,314,3
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-03-04,09:00,15.07,15.08,15.05,15.05,811,5
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-03-04,09:00,192.85,193.05,192.75,192.85,1020,18
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-03-04,09:00,12.766,12.766,12.766,12.766,600,2
DE000A0F5UK5,EXV6,IS.S.E.600 BA.RE.U.ETF A.,ETF,EUR,2504307,2022-03-04,09:00,68.24,68.24,68.24,68.24,100,1
DE000A0H08D2,EXX7,ISHARES NIKKEI 225 U.ETF,ETF,EUR,2504322,2022-03-04,09:00,20.43,20.43,20.43,20.43,30,1
DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2022-03-04,09:00,30.1,30.1,30.1,30.1,160,1
DE000A0H08Q4,EXV3,ISH.S.EU.600 TEC.U.ETF A.,ETF,EUR,2504333,2022-03-04,09:00,60.64,60.64,60.58,60.58,150,2
DE000A0H08S0,EXV9,ISH.S.EU.600 T+L U.ETF A.,ETF,EUR,2504335,2022-03-04,09:00,17.904,17.904,17.904,17.904,300,1
DE000A0JC8S7,D6H,DATAGROUP SE  INH. O.N.,Common stock,EUR,2504338,2022-03-04,09:00,81,81,81,81,10,1
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2022-03-04,09:00,23.92,23.94,23.8,23.82,1981,15
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-03-04,09:00,68.05,68.05,68.05,68.05,218,1
DE000A0KRJ69,OD7P,WITR COM.SEC.DZ06/UN.SOYO,ETC,EUR,2504365,2022-03-04,09:00,7.3555,7.3555,7.3555,7.3555,50,1
DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2022-03-04,09:00,58.05,58.05,58.05,58.05,8,1
DE000A0Q4R02,EXH9,ISH.S.EU.600 UTI.U.ETF A.,ETF,EUR,2504392,2022-03-04,09:00,36.5,36.5,36.495,36.495,500,2
DE000A0Q4R28,EXV5,ISH.S.EU.600 A+P U.ETF A.,ETF,EUR,2504393,2022-03-04,09:00,49.17,49.17,49.17,49.17,15,1
DE000A0S8488,HHFA,HAMBURG.HAFEN LOG.A-SP NA,Common stock,EUR,2504409,2022-03-04,09:00,15.15,15.17,15.14,15.17,454,5
DE000A0WMPJ6,AIXA,AIXTRON SE NA O.N.,Common stock,EUR,2504428,2022-03-04,09:00,18.8,18.82,18.8,18.805,1429,11
DE000A0XYGA7,TTR1,TECHNOTRANS SE NA O.N.,Common stock,EUR,2504432,2022-03-04,09:00,22.4,22.4,22.4,22.4,15,1
DE000A0XYG76,DR0,DT.ROHSTOFF AG NA O.N.,Common stock,EUR,2504433,2022-03-04,09:00,27,27,27,27,122,1
DE000A0Z1JH9,PSAN,PSI SOFTWARE AG NA O.N.,Common stock,EUR,2504435,2022-03-04,09:00,34.6,34.8,34.6,34.8,103,3
DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2022-03-04,09:00,22.68,22.68,22.67,22.67,681,4
DE000A0Z23Q5,ADN1,ADESSO SE  INH O.N.,Common stock,EUR,2504440,2022-03-04,09:00,199.2,199.2,198.4,198.4,61,2
DE000A1DAHH0,BNR,BRENNTAG SE NA O.N.,Common stock,EUR,2504453,2022-03-04,09:00,69.16,69.18,69.1,69.14,842,11
DE000A1EK0V2,XBJP,WITR FOR.EXC.DZ10/UN.CUR.,ETN,EUR,2504466,2022-03-04,09:00,53.195,53.195,53.195,53.195,285,2
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-03-04,09:00,194.46,194.46,194.24,194.24,723,21
DE000A1H8BV3,NOEJ,NORMA GROUP SE NA O.N.,Common stock,EUR,2504474,2022-03-04,09:00,29.3,29.3,29.3,29.3,150,1
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2022-03-04,09:00,45.67,45.68,45.6,45.64,1351,12
DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2022-03-04,09:00,46.58,46.6,46.5,46.5,433,8
DE000A1TNUT7,DBAN,DT.BETEILIG.AG   NA O.N.,Common stock,EUR,2504519,2022-03-04,09:00,30.8,30.8,30.8,30.8,46,1
