ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
DE000ETFL011,EL4A,DK DAX,ETF,EUR,2504258,2022-01-31,11:00,138.32,138.32,138.32,138.32,256,1
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-01-31,11:00,13.45,13.45,13.45,13.45,505,3
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-01-31,11:00,186.95,187.05,186.95,187.05,326,6
DE000A0H08S0,EXV9,ISH.S.EU.600 T+L U.ETF A.,ETF,EUR,2504335,2022-01-31,11:00,20.915,20.94,20.915,20.94,498,4
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-01-31,11:00,55.15,55.25,55.15,55.25,756,6
DE000A0LD2U1,AOX,ALSTRIA OFFICE REIT-AG,Common stock,EUR,2504379,2022-01-31,11:00,19.46,19.46,19.45,19.46,7067,4
DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2022-01-31,11:00,79.35,79.35,79.35,79.35,113,3
DE000A0Q4R36,EXV4,IS.S.E.600 HEA.C.U.ETF A.,ETF,EUR,2504394,2022-01-31,11:00,100.54,100.54,100.54,100.54,984,2
DE000A1DAHH0,BNR,BRENNTAG SE NA O.N.,Common stock,EUR,2504453,2022-01-31,11:00,75.82,75.82,75.82,75.82,35,1
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-01-31,11:00,240,240.05,240,240.05,98,4
DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2022-01-31,11:00,2.535,2.535,2.533,2.533,1492,4
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2022-01-31,11:00,49.97,49.97,49.96,49.96,563,3
DE000A12DM80,G24,SCOUT24 SE NA O.N.,Common stock,EUR,2504556,2022-01-31,11:00,51.7,51.72,51.7,51.7,258,4
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-01-31,11:00,67.78,67.8,67.78,67.78,4725,11
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2022-01-31,11:00,53.39,53.39,53.39,53.39,495,3
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2022-01-31,11:00,7.421,7.423,7.421,7.423,16271,20
DE000FTG1111,FTK,FLATEXDEGIRO AG NA O.N.,Common stock,EUR,2504808,2022-01-31,11:00,16.85,16.85,16.85,16.85,202,3
DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2022-01-31,11:00,80.38,80.38,80.38,80.38,141,4
DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2022-01-31,11:00,16.955,16.955,16.955,16.955,628,1
