ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000946652,SLL,SCHOELLER-BLECKMANN OILF.,Common stock,EUR,2504190,2022-03-08,09:00,44.85,44.85,44.85,44.85,39,1
CA32076V1031,FMV,FIRST MAJESTIC SILVER,Common stock,EUR,2504197,2022-03-08,09:00,11.77,11.77,11.77,11.77,16,2
DE0002635273,EXSB,ISHARES DIVDAX UCITS ETF,ETF,EUR,2504264,2022-03-08,09:00,17.116,17.128,17.116,17.128,2911,5
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-03-08,09:00,109.84,110,109.76,110,1767,7
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2022-03-08,09:00,123.82,123.94,123.82,123.94,260,4
LU0411075020,DBPD,XTR.SHORTDAX X2 DA.SW. 1C,ETF,EUR,2504272,2022-03-08,09:00,1.912,1.912,1.912,1.912,13000,1
LU0603940916,C004,LYX SHORTDAX -1XINV ETF I,ETF,EUR,2504276,2022-03-08,09:00,17.174,17.176,17.174,17.176,100,2
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-03-08,09:00,37.16,37.6,37.16,37.38,1734,20
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-03-08,09:00,17.56,17.6,17.52,17.6,10735,23
DE000A0D8Q07,EXSI,ISHARES EURO STOXX U.ETF,ETF,EUR,2504292,2022-03-08,09:00,39.4,39.4,39.4,39.4,126,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-03-08,09:00,194.1,194.6,193.45,194.4,756,13
DE000A0F5UH1,ISPA,IS.S.GL.SE.D.100 U.ETF A.,ETF,EUR,2504305,2022-03-08,09:00,29.47,29.47,29.465,29.47,1032,3
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-03-08,09:00,12.218,12.226,12.196,12.226,2859,6
DE000A0F5UK5,EXV6,IS.S.E.600 BA.RE.U.ETF A.,ETF,EUR,2504307,2022-03-08,09:00,67.07,67.07,67.07,67.07,80,1
