ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000743059,OMV,OMV AG,Common stock,EUR,2504175,2022-03-17,09:00,43.18,43.18,43.18,43.18,19,1
BE0974293251,1NBA,ANHEUSER-BUSCH INBEV,Common stock,EUR,2504195,2022-03-17,09:00,54.31,54.32,54.31,54.32,519,3
CA0679011084,ABR,BARRICK GOLD CORP.,Common stock,EUR,2504196,2022-03-17,09:00,21.705,21.705,21.565,21.565,1906,6
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-03-17,09:00,122.28,122.28,122.24,122.24,4250,3
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-03-17,09:00,17.27,17.27,17.25,17.25,1000,4
DE000A0D8Q23,EXXX,ISHARES ATX UCITS ETF,ETF,EUR,2504293,2022-03-17,09:00,35.82,35.82,35.82,35.82,56,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-03-17,09:00,212.6,212.6,212.5,212.5,187,5
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2022-03-17,09:00,122.9,122.9,122.9,122.9,65,1
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-03-17,09:00,13.82,13.836,13.82,13.836,1380,6
DE000A0HHJR3,CLIQ,CLIQ DIGITAL AG  O.N.,Common stock,EUR,2504310,2022-03-17,09:00,24.1,24.1,24.1,24.1,150,1
DE000A0HL8N9,2GB,2G ENERGY AG,Common stock,EUR,2504311,2022-03-17,09:00,117.4,117.4,117.4,117.4,17,1
DE000A0H0728,EXXY,ISHS DIV.COMM.SWAP UC.ETF,ETF,EUR,2504315,2022-03-17,09:00,27.3,27.3,27.29,27.29,630,2
DE000A0H08G5,EXH2,IS.S.E.600 FIN.S.U.ETF A.,ETF,EUR,2504325,2022-03-17,09:00,66.43,66.44,66.43,66.43,918,3
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2022-03-17,09:00,26.86,26.86,26.86,26.86,100,2
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-03-17,09:00,65.2,65.45,65.2,65.4,555,7
DE000A0KRKG7,OD7Z,WITR COM.SEC.DZ06/UN.IDX,ETC,EUR,2504374,2022-03-17,09:00,17.498,17.499,17.498,17.499,185,2
DE000A0LAUP1,CE2,CROPENERGIES AG,Common stock,EUR,2504376,2022-03-17,09:00,11.86,11.86,11.84,11.84,453,4
DE000A0LR936,ST5,STEICO SE,Common stock,EUR,2504382,2022-03-17,09:00,94.3,94.4,94.3,94.4,63,2
DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2022-03-17,09:00,23.95,23.97,23.95,23.97,777,4
DE000A1DAHH0,BNR,BRENNTAG SE NA O.N.,Common stock,EUR,2504453,2022-03-17,09:00,73.06,73.1,73.06,73.1,691,7
DE000A1EWVY8,FYB,FORMYCON AG,Common stock,EUR,2504470,2022-03-17,09:00,51.5,51.5,51.1,51.1,200,3
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-03-17,09:00,214.9,215.05,214.9,214.95,469,7
DE000A1H8BV3,NOEJ,NORMA GROUP SE NA O.N.,Common stock,EUR,2504474,2022-03-17,09:00,30,30,30,30,75,2
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2022-03-17,09:00,47.13,47.16,47.1,47.12,4414,23
DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2022-03-17,09:00,48.59,48.66,48.59,48.66,12,4
DE000A1TNUT7,DBAN,DT.BETEILIG.AG   NA O.N.,Common stock,EUR,2504519,2022-03-17,09:00,30,30,30,30,89,1
DE000A1TNV91,ADE,BITCOIN GROUP SE  O.N.,Common stock,EUR,2504520,2022-03-17,09:00,37.4,37.5,37.4,37.5,220,3
DE000A12DM80,G24,SCOUT24 SE NA O.N.,Common stock,EUR,2504556,2022-03-17,09:00,53.94,53.98,53.94,53.98,149,3
DE000A161N30,GLJ,GRENKE AG NA O.N.,Common stock,EUR,2504606,2022-03-17,09:00,29.53,29.59,29.53,29.59,440,3
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-03-17,09:00,54.63,54.67,54.59,54.62,24525,48
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2022-03-17,09:00,57.08,57.11,57.07,57.11,2990,12
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2022-03-17,09:00,7.021,7.039,7.012,7.039,23658,30
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2022-03-17,09:00,10.764,10.766,10.752,10.762,21972,31
DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2022-03-17,09:00,25.36,25.36,25.36,25.36,118,1
DE000FTG1111,FTK,FLATEXDEGIRO AG NA O.N.,Common stock,EUR,2504808,2022-03-17,09:00,20.76,20.86,20.76,20.84,2203,12
DE000HLAG475,HLAG,HAPAG-LLOYD AG NA O.N.,Common stock,EUR,2504809,2022-03-17,09:00,338.6,339.2,338.6,339.2,88,6
DE000KC01000,KCO,KLOECKNER + CO SE NA O.N.,Common stock,EUR,2504810,2022-03-17,09:00,11.73,11.73,11.73,11.73,300,1
DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2022-03-17,09:00,77.88,78,77.88,77.92,681,11
DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2022-03-17,09:00,24.83,24.84,24.8,24.8,2581,9
DE000LEG1110,LEG,LEG IMMOBILIEN SE NA O.N.,Common stock,EUR,2504814,2022-03-17,09:00,112.55,112.55,112.4,112.4,538,6
DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2022-03-17,09:00,82.74,82.9,82.72,82.9,4752,27
DE000PSM7770,PSM,PROSIEBENSAT.1  NA O.N.,Common stock,EUR,2504848,2022-03-17,09:00,12.665,12.68,12.665,12.68,461,2
DE000STRA555,SBS,STRATEC SE  NA O.N.,Common stock,EUR,2504851,2022-03-17,09:00,112.2,112.2,112.2,112.2,143,1
DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2022-03-17,09:00,102.6,102.65,102.55,102.55,196,6
DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2022-03-17,09:00,40.94,40.96,40.94,40.96,130,2
DE000UNSE018,UN01,UNIPER SE  NA O.N.,Common stock,EUR,2504856,2022-03-17,09:00,24.36,24.36,24.35,24.35,498,3
DE000WACK012,WAC,WACKER NEUSON SE NA O.N.,Common stock,EUR,2504858,2022-03-17,09:00,22.8,22.8,22.8,22.8,97,1
DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2022-03-17,09:00,97.24,97.24,97.24,97.24,15,1
DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2022-03-17,09:00,152.95,152.95,152.85,152.85,138,6
DE000ZAL1111,ZAL,ZALANDO SE,Common stock,EUR,2504863,2022-03-17,09:00,50.36,50.5,50.36,50.48,3106,12
DE0002635307,EXSA,ISH.STOX.EUROPE 600 U.ETF,ETF,EUR,2504871,2022-03-17,09:00,44.53,44.53,44.53,44.53,181,1
DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2022-03-17,09:00,11.062,11.074,11.046,11.074,33795,35
DE0005158703,BC8,BECHTLE AG O.N.,Common stock,EUR,2504894,2022-03-17,09:00,46.62,46.71,46.62,46.71,235,4
DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2022-03-17,09:00,77.91,77.96,77.91,77.96,623,7
DE0005200000,BEI,BEIERSDORF AG O.N.,Common stock,EUR,2504906,2022-03-17,09:00,87.8,87.8,87.66,87.66,297,5
DE0005220909,NXU,NEXUS AG O.N.,Common stock,EUR,2504913,2022-03-17,09:00,54,54,54,54,77,1
DE0005313506,EKT,ENERGIEKONTOR O.N.,Common stock,EUR,2504921,2022-03-17,09:00,78.9,78.9,78.9,78.9,68,3
DE0005313704,AFX,CARL ZEISS MEDITEC AG,Common stock,EUR,2504922,2022-03-17,09:00,150.1,150.1,150.1,150.1,17,1
DE0005408116,ARL,AAREAL BANK AG,Common stock,EUR,2504927,2022-03-17,09:00,26.96,26.96,26.96,26.96,92,1
DE0005419105,COK,CANCOM SE O.N.,Common stock,EUR,2504930,2022-03-17,09:00,55.66,55.66,55.66,55.66,31,2
DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2022-03-17,09:00,68.05,68.23,68.05,68.22,358,10
DE0005470306,EVD,CTS EVENTIM KGAA,Common stock,EUR,2504934,2022-03-17,09:00,58.18,58.18,58.18,58.18,127,4
DE0005470405,LXS,LANXESS AG,Common stock,EUR,2504935,2022-03-17,09:00,42.07,42.1,42.05,42.06,2371,12
DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2022-03-17,09:00,46.88,46.92,46.88,46.895,4225,26
DE0005557508,DTE,DT.TELEKOM AG NA,Common stock,EUR,2504954,2022-03-17,09:00,16.73,16.734,16.71,16.71,10779,15
DE0005565204,DUE,DUERR AG O.N.,Common stock,EUR,2504956,2022-03-17,09:00,31.24,31.24,31.24,31.24,157,3
DE0005659700,EUZ,ECKERT+ZIEGLER AG O.N.,Common stock,EUR,2504962,2022-03-17,09:00,60.75,60.8,60.75,60.8,1000,6
DE0005664809,EVT,EVOTEC SE  INH O.N.,Common stock,EUR,2504963,2022-03-17,09:00,27.74,27.75,27.73,27.75,448,3
