ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000A0E9W5,SANT,S+T AG O.N.,Common stock,EUR,2504159,2022-02-04,14:00,16.56,16.56,16.56,16.56,333,1
CA32076V1031,FMV,FIRST MAJESTIC SILVER,Common stock,EUR,2504197,2022-02-04,14:00,8.544,8.576,8.5,8.5,4257,13
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-02-04,14:00,127.86,127.86,127.86,127.86,60,1
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2022-02-04,14:00,144.28,144.28,144.28,144.28,81,1
LU0411075376,DBPE,XTR.LEVDAX DA.SWAP 1C,ETF,EUR,2504273,2022-02-04,14:00,139,139,139,139,200,1
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-02-04,14:00,30,30,30,30,114,1
DE000A0D8QZ7,EXSE,ISH.S.EUR.SMALL 200 U.ETF,ETF,EUR,2504291,2022-02-04,14:00,35.31,35.31,35.31,35.31,600,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-02-04,14:00,181.95,182,181.95,181.95,73,3
DE000A0ETBQ4,MBB,MBB SE O.N.,Common stock,EUR,2504301,2022-02-04,14:00,126.8,126.8,126.8,126.8,34,3
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-02-04,14:00,15.662,15.662,15.662,15.662,320,1
DE000A0F5UK5,EXV6,IS.S.E.600 BA.RE.U.ETF A.,ETF,EUR,2504307,2022-02-04,14:00,62.3,62.3,62.3,62.3,16,1
DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2022-02-04,14:00,36.25,36.31,36.25,36.3,2998,16
DE000A0H08Q4,EXV3,ISH.S.EU.600 TEC.U.ETF A.,ETF,EUR,2504333,2022-02-04,14:00,65.68,65.68,65.65,65.65,110,2
DE000A0H08S0,EXV9,ISH.S.EU.600 T+L U.ETF A.,ETF,EUR,2504335,2022-02-04,14:00,20.4,20.4,20.395,20.395,84,2
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2022-02-04,14:00,26.96,26.98,26.94,26.98,5366,10
DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2022-02-04,14:00,78.7,78.7,78.7,78.7,80,2
DE000A0LR936,ST5,STEICO SE,Common stock,EUR,2504382,2022-02-04,14:00,96.3,96.3,96.3,96.3,21,2
DE000A0Z1JH9,PSAN,PSI SOFTWARE AG NA O.N.,Common stock,EUR,2504435,2022-02-04,14:00,40,40,40,40,80,2
DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2022-02-04,14:00,24.82,24.84,24.82,24.84,1510,5
DE000A1DAHH0,BNR,BRENNTAG SE NA O.N.,Common stock,EUR,2504453,2022-02-04,14:00,74.8,74.82,74.78,74.8,1351,11
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-02-04,14:00,240.95,241,240.8,240.8,2385,23
DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2022-02-04,14:00,2.584,2.584,2.584,2.584,661,1
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2022-02-04,14:00,49.77,49.79,49.74,49.74,1994,10
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-02-04,14:00,66.44,66.49,66.44,66.49,2823,11
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2022-02-04,14:00,52.55,52.58,52.52,52.57,8039,28
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2022-02-04,14:00,8.593,8.594,8.59,8.593,17955,23
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2022-02-04,14:00,12.148,12.154,12.146,12.154,6176,6
DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2022-02-04,14:00,28.88,28.88,28.88,28.88,85,1
DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2022-02-04,14:00,78.06,78.1,78.06,78.1,267,3
DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2022-02-04,14:00,18.45,18.46,18.445,18.445,2991,7
DE000LEG1110,LEG,LEG IMMOBILIEN SE NA O.N.,Common stock,EUR,2504814,2022-02-04,14:00,114.15,114.15,114.15,114.15,26,1
DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2022-02-04,14:00,78.92,78.92,78.9,78.9,1444,7
DE000PAT1AG3,PAT,PATRIZIA AG NA ON,Common stock,EUR,2504817,2022-02-04,14:00,18.62,18.62,18.62,18.62,227,3
DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2022-02-04,14:00,104.5,104.55,104.5,104.55,357,3
DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2022-02-04,14:00,41.8,41.8,41.8,41.8,371,2
DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2022-02-04,14:00,112.65,112.65,112.45,112.5,2620,12
DE000ZAL1111,ZAL,ZALANDO SE,Common stock,EUR,2504863,2022-02-04,14:00,65.6,65.6,65.56,65.6,954,8
DE0005008007,ADL,ADLER REAL ESTATE AG,Common stock,EUR,2504874,2022-02-04,14:00,6.69,6.69,6.68,6.68,1153,2
DE0005093108,AAD,AMADEUS FIRE AG,Common stock,EUR,2504879,2022-02-04,14:00,162.2,162.4,162.2,162.4,49,3
