ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2022-04-25,09:51,108.75,108.75,108.7,108.7,269,4
DE0005557508,DTE,DT.TELEKOM AG NA,Common stock,EUR,2504954,2022-04-25,09:51,17.246,17.248,17.238,17.238,9535,16
DE0007037129,RWE,RWE AG   INH O.N.,Common stock,EUR,2505072,2022-04-25,09:51,40.17,40.2,40.17,40.2,3791,8
US0079031078,AMD,"ADVANCED MIC.DEV.  DL-,01",Common stock,EUR,2506418,2022-04-25,09:51,82.1,82.1,82.1,82.1,22,1
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-04-25,09:51,51.88,51.88,51.85,51.87,5091,13
US72919P2020,PLUN,"PLUG POWER INC. DL-,01",Common stock,EUR,4593382,2022-04-25,09:51,20.37,20.37,20.37,20.37,200,1
IE00BK5BQT80,VWCE,VANG.FTSE A.W. DLA,ETF,EUR,4260825,2022-04-25,09:51,97.38,97.38,97.36,97.37,33,4
IE00BM67HT60,XDWT,X(IE)-MSCI WO.IN.TE. 1CDL,ETF,EUR,2505461,2022-04-25,09:51,50.22,50.22,50.22,50.22,1,1
DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2022-04-25,09:51,10.578,10.578,10.574,10.576,11989,12
DE0007236101,SIE,SIEMENS AG  NA O.N.,Common stock,EUR,2505088,2022-04-25,09:51,115.86,115.88,115.8,115.82,1530,18
DE000A161408,HFG,HELLOFRESH SE  INH O.N.,Common stock,EUR,2759535,2022-04-25,09:51,35.56,35.56,35.54,35.54,824,4
IE00BMVB5R75,V80A,VAN.-L.80EQ ETF EOA,ETF,EUR,5894938,2022-04-25,09:51,28.435,28.435,28.435,28.435,113,1
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2022-04-25,09:51,65.08,65.11,65.08,65.1,1227,9
DE0007100000,MBG,MERCEDES-BENZ GRP NA O.N.,Common stock,EUR,2505076,2022-04-25,09:51,63.72,63.74,63.69,63.7,2274,11
DE000HAG0005,HAG,HENSOLDT AG INH O.N.,Common stock,EUR,5645114,2022-04-25,09:51,25.1,25.15,24.95,25,8313,23
DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2022-04-25,09:51,41.125,41.14,41.115,41.14,4726,21
DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2022-04-25,09:51,95.35,95.37,95.31,95.34,1340,15
US67066G1040,NVD,"NVIDIA CORP.      DL-,001",Common stock,EUR,2506544,2022-04-25,09:51,180.78,180.78,180.56,180.6,412,12
DK0060094928,D2G,ORSTED A/S          DK 10,Common stock,EUR,7026015,2022-04-25,09:51,110.8,110.8,110.8,110.8,15,1
CH1102728750,ADAA,21SHARES CARDANO ADA ETP,ETN,EUR,6849641,2022-04-25,09:51,15.639,15.639,15.639,15.639,1120,1
ES0113900J37,BSD2,"BCO SANTANDER N.EO0,5",Common stock,EUR,2505145,2022-04-25,09:51,3.1255,3.1255,3.1255,3.1255,642,3
FI0009000681,NOA3,"NOKIA OYJ EO-,06",Common stock,EUR,2505156,2022-04-25,09:51,4.8015,4.8015,4.8015,4.8015,80,1
US0846707026,BRYN,"BERKSH. H.B NEW DL-,00333",Common stock,EUR,2506447,2022-04-25,09:51,308.85,309.1,308.8,309.05,172,22
DE0008402215,HNR1,HANNOVER RUECK SE NA O.N.,Common stock,EUR,2505132,2022-04-25,09:51,144.95,144.95,144.85,144.85,129,2
DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2022-04-25,09:51,77.28,77.29,77.24,77.24,1347,14
US4581401001,INL,"INTEL CORP.       DL-,001",Common stock,EUR,2506509,2022-04-25,09:51,43.155,43.155,43.155,43.155,40,1
NL0000235190,AIR,AIRBUS SE,Common stock,EUR,2506257,2022-04-25,09:51,103.92,103.92,103.88,103.9,42,4
US09075V1026,22UA,BIONTECH SE SPON. ADRS 1,Common stock,EUR,5773148,2022-04-25,09:51,135.1,135.4,135.1,135.4,110,3
