ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
BE0974293251,1NBA,ANHEUSER-BUSCH INBEV,Common stock,EUR,2504195,2022-01-06,09:00,54.67,54.67,54.67,54.67,34,1
CA0679011084,ABR,BARRICK GOLD CORP.,Common stock,EUR,2504196,2022-01-06,09:00,16.192,16.278,16.192,16.278,2512,7
CA32076V1031,FMV,FIRST MAJESTIC SILVER,Common stock,EUR,2504197,2022-01-06,09:00,9.168,9.286,9.168,9.284,1133,6
CA4969024047,KIN2,KINROSS GOLD CORP.,Common stock,EUR,2504199,2022-01-06,09:00,4.901,4.901,4.901,4.901,1300,1
CA9628791027,SII,WHEATON PREC. METALS,Common stock,EUR,2504200,2022-01-06,09:00,35,35.32,35,35.32,993,10
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-01-06,09:00,136.5,136.5,136.5,136.5,600,1
DE000A0B9N37,JDC,JDC GROUP AG O.N.,Common stock,EUR,2504284,2022-01-06,09:00,24.4,24.5,24.4,24.4,466,3
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-01-06,09:00,13.92,13.92,13.9,13.92,10683,15
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-01-06,09:00,191.75,191.75,191.7,191.75,466,6
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2022-01-06,09:00,135.98,135.98,135.98,135.98,2,1
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-01-06,09:00,15.132,15.136,15.132,15.136,7401,3
DE000A0H08F7,EXV8,ISH.S.EU.600 C+M U.ETF A.,ETF,EUR,2504324,2022-01-06,09:00,65.74,65.74,65.74,65.74,9,1
DE000A0LAUP1,CE2,CROPENERGIES AG,Common stock,EUR,2504376,2022-01-06,09:00,12.88,12.88,12.86,12.86,35,3
DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2022-01-06,09:00,80.1,80.1,80.05,80.05,321,3
DE000A0WMPJ6,AIXA,AIXTRON SE NA O.N.,Common stock,EUR,2504428,2022-01-06,09:00,17.79,17.79,17.79,17.79,1010,4
DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2022-01-06,09:00,23.55,23.55,23.55,23.55,537,1
DE000A1DAHH0,BNR,BRENNTAG SE NA O.N.,Common stock,EUR,2504453,2022-01-06,09:00,79.48,79.48,79.48,79.48,1190,7
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-01-06,09:00,254.45,254.45,254.2,254.25,477,16
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2022-01-06,09:00,48.5,48.5,48.49,48.49,11,2
DE000A1MMCC8,ILM1,MEDIOS AG  O.N.,Common stock,EUR,2504502,2022-01-06,09:00,35.55,35.55,35.55,35.55,60,1
DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2022-01-06,09:00,52.58,52.58,52.56,52.56,42,2
DE000A11Q059,ELB,ELUMEO SE,Common stock,EUR,2504549,2022-01-06,09:00,7,7,7,7,4000,1
DE000A12DM80,G24,SCOUT24 SE NA O.N.,Common stock,EUR,2504556,2022-01-06,09:00,61.26,61.26,61.24,61.24,1288,9
DE000A1681X5,SNG,SINGULUS TECHNOL. EO 1,Common stock,EUR,2504610,2022-01-06,09:00,4.4,4.4,4.4,4.4,1000,1
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-01-06,09:00,65.69,65.69,65.66,65.67,980,9
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2022-01-06,09:00,48.615,48.615,48.575,48.605,3814,11
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2022-01-06,09:00,7.427,7.43,7.422,7.429,9594,15
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2022-01-06,09:00,11.894,11.894,11.892,11.892,279,2
DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2022-01-06,09:00,28.97,28.98,28.97,28.98,1927,7
DE000FTG1111,FTK,FLATEXDEGIRO AG NA O.N.,Common stock,EUR,2504808,2022-01-06,09:00,19.87,19.89,19.76,19.79,15647,66
DE000HLAG475,HLAG,HAPAG-LLOYD AG NA O.N.,Common stock,EUR,2504809,2022-01-06,09:00,273.8,273.8,273.6,273.6,60,3
DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2022-01-06,09:00,98.92,98.92,98.86,98.86,351,4
DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2022-01-06,09:00,15.98,15.98,15.97,15.97,2100,3
DE000LEG1110,LEG,LEG IMMOBILIEN SE NA O.N.,Common stock,EUR,2504814,2022-01-06,09:00,120.25,120.25,120.25,120.25,91,3
DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2022-01-06,09:00,91.32,91.34,91.26,91.28,1445,17
DE000PSM7770,PSM,PROSIEBENSAT.1  NA O.N.,Common stock,EUR,2504848,2022-01-06,09:00,14.325,14.33,14.325,14.33,1427,10
DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2022-01-06,09:00,127.75,127.75,127.7,127.7,179,3
DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2022-01-06,09:00,3.068,3.068,3.063,3.063,24493,18
