ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-02-21,12:00,126.74,126.74,126.74,126.74,20,1
DE000A0ETBQ4,MBB,MBB SE O.N.,Common stock,EUR,2504301,2022-02-21,12:00,121.4,121.4,121.4,121.4,13,1
DE000A0HHJR3,CLIQ,CLIQ DIGITAL AG  O.N.,Common stock,EUR,2504310,2022-02-21,12:00,21.5,21.5,21.5,21.5,200,3
DE000A0HL8N9,2GB,2G ENERGY AG,Common stock,EUR,2504311,2022-02-21,12:00,101.2,101.4,101.2,101.4,76,3
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2022-02-21,12:00,12.254,12.254,12.254,12.254,970,2
DE000ETFL359,EL48,DK IBOXX EO L.GE.COV.DIV.,ETF,EUR,2504710,2022-02-21,12:00,109.41,109.41,109.41,109.41,95,1
DE000HLAG475,HLAG,HAPAG-LLOYD AG NA O.N.,Common stock,EUR,2504809,2022-02-21,12:00,251,251,251,251,5,1
DE000PSM7770,PSM,PROSIEBENSAT.1  NA O.N.,Common stock,EUR,2504848,2022-02-21,12:00,13.245,13.245,13.245,13.245,372,1
DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2022-02-21,12:00,3.172,3.172,3.171,3.171,4859,4
DE0002635307,EXSA,ISH.STOX.EUROPE 600 U.ETF,ETF,EUR,2504871,2022-02-21,12:00,45.245,45.245,45.245,45.245,75,1
DE0005088108,BWB,BAADER BANK AG,Common stock,EUR,2504877,2022-02-21,12:00,6.44,6.44,6.44,6.44,127,1
DE0005137004,QBY,Q.BEYOND AG NA O.N.,Common stock,EUR,2504887,2022-02-21,12:00,1.594,1.594,1.594,1.594,2042,2
DE0005408884,LEO,LEONI AG NA O.N.,Common stock,EUR,2504929,2022-02-21,12:00,10.67,10.67,10.67,10.67,286,2
DE0005565204,DUE,DUERR AG O.N.,Common stock,EUR,2504956,2022-02-21,12:00,35.12,35.12,35.12,35.12,57,1
DE0005785802,FME,FRESEN.MED.CARE KGAA O.N.,Common stock,EUR,2504974,2022-02-21,12:00,59.54,59.54,59.54,59.54,28,1
DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2022-02-21,12:00,30.85,30.85,30.85,30.85,177,1
DE0006289309,EXX1,ISHS ESTXX BNKS.30-15 D,ETF,EUR,2505027,2022-02-21,12:00,10.528,10.528,10.528,10.528,958,1
DE0006289465,EXHA,ISH.EB.REXX GOV.GER.U.ETF,ETF,EUR,2505031,2022-02-21,12:00,133.9,133.905,133.9,133.905,1612,3
DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2022-02-21,12:00,102.16,102.16,102.16,102.16,129,1
DE0007236101,SIE,SIEMENS AG  NA O.N.,Common stock,EUR,2505088,2022-02-21,12:00,135.46,135.46,135.46,135.46,190,2
DE0007664039,VOW3,VOLKSWAGEN AG VZO O.N.,Common stock,EUR,2505114,2022-02-21,12:00,177.74,177.74,177.7,177.7,166,3
DE0008232125,LHA,LUFTHANSA AG VNA O.N.,Common stock,EUR,2505130,2022-02-21,12:00,7.495,7.495,7.495,7.495,418,2
FR0000130809,SGE,"STE GENERALE INH. EO 1,25",Common stock,EUR,2505184,2022-02-21,12:00,32.19,32.19,32.19,32.19,1,1
IE00BKM4GZ66,IS3N,IS C.MSCI EMIMI U.ETF DLA,ETF,EUR,2505427,2022-02-21,12:00,30.972,30.972,30.949,30.969,435,3
IE00BP3QZB59,IS3S,ISHSIV-E.MSCI W.VAL.F.DLA,ETF,EUR,2505466,2022-02-21,12:00,33.685,33.685,33.685,33.685,3,1
IE00BP8FKB21,XREA,X(IE)-FTSE D.E.XUK R.E.1C,ETF,EUR,2505473,2022-02-21,12:00,64.53,64.53,64.53,64.53,2,1
IE00BYM31M36,QDVQ,ISHSIV-FALL.A.H.Y.C.BDDLD,ETF,EUR,2505524,2022-02-21,12:00,5.0496,5.0496,5.0496,5.0496,1,1
IE00B1XNHC34,IQQH,ISHSII-GL.CL.ENERGY DLDIS,ETF,EUR,2505597,2022-02-21,12:00,9.092,9.092,9.092,9.092,105,1
IE00B3B8Q275,IUS6,ISHSIII-EO COV.BD EO DIS,ETF,EUR,2505622,2022-02-21,12:00,151.48,151.48,151.48,151.48,17,1
IE00B3VTML14,SXRP,ISHSVII-EOGB.3-7YR EO ACC,ETF,EUR,2505633,2022-02-21,12:00,134.53,134.53,134.435,134.435,24,2
IE00B3WJKG14,QDVE,ISHSV-S+500INF.T.SECT.DLA,ETF,EUR,2505642,2022-02-21,12:00,16.706,16.706,16.698,16.7,3648,16
IE00B4L5Y983,EUNL,ISHSIII-CORE MSCI WLD DLA,ETF,EUR,2505656,2022-02-21,12:00,72.578,72.578,72.57,72.57,704,3
IE00B5BMR087,SXR8,ISHSVII-CORE S+P500 DLACC,ETF,EUR,2505689,2022-02-21,12:00,391,391.02,390.96,391.02,771,5
IE00B5V87390,CEBB,ISHSVII-MSCI RU ADR/GDRDA,ETF,EUR,2505713,2022-02-21,12:00,118.2,118.2,118.2,118.2,250,2
IE00B53SZB19,SXRV,ISHSVII-NASDAQ 100 DL ACC,ETF,EUR,2505731,2022-02-21,12:00,693.7,693.7,693.7,693.7,410,1
IE00B6R52036,IS0E,ISV-GOLD.PROD.U.ETF DLA,ETF,EUR,2505739,2022-02-21,12:00,13.424,13.424,13.424,13.424,300,1
IE00B6YX5C33,SPY5,SPDR S+P 500 UCITS ETF,ETF,EUR,2505747,2022-02-21,12:00,382.52,382.52,382.52,382.52,160,1
IE00B6YX5M31,SYBJ,SPDR BL.EO H.Y.B.U.ETF,ETF,EUR,2505752,2022-02-21,12:00,54.242,54.242,54.242,54.242,1801,3
