ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
CH0038389992,BBZA,"BB BIOTECH NAM.   SF 0,20",Common stock,EUR,2504244,2022-01-03,16:00,74.95,74.95,74.95,74.95,17,1
DE000ETFL235,EL4X,DK DAXPLUS MAX.DIVIDEND,ETF,EUR,2504260,2022-01-03,16:00,64.61,64.61,64.59,64.59,474,3
LU0252634307,LYY8,MUL-LYX.DLY.LEVDAX U.E. A,ETF,EUR,2504268,2022-01-03,16:00,143.9,143.9,143.9,143.9,14,1
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2022-01-03,16:00,153.36,153.36,153.34,153.34,321,2
LU0411075020,DBPD,XTR.SHORTDAX X2 DA.SW. 1C,ETF,EUR,2504272,2022-01-03,16:00,1.3072,1.3072,1.3072,1.3072,175000,1
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-01-03,16:00,38.6,38.6,38.56,38.58,372,4
DE000A0D8Q07,EXSI,ISHARES EURO STOXX U.ETF,ETF,EUR,2504292,2022-01-03,16:00,48.105,48.105,48.105,48.105,156,1
DE000A0D8Q49,EXX5,IS.DJ U.S.SELEC.DIV.U.ETF,ETF,EUR,2504295,2022-01-03,16:00,77.68,77.68,77.68,77.68,204,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-01-03,16:00,186.4,186.45,186.4,186.4,388,9
DE000A0ETBQ4,MBB,MBB SE O.N.,Common stock,EUR,2504301,2022-01-03,16:00,136.2,136.2,136.2,136.2,10,1
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2022-01-03,16:00,141.86,141.86,141.86,141.86,57,1
DE000A0F5UH1,ISPA,IS.S.GL.SE.D.100 U.ETF A.,ETF,EUR,2504305,2022-01-03,16:00,30.205,30.205,30.205,30.205,195,1
DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2022-01-03,16:00,37.96,37.96,37.96,37.96,335,2
DE000A0H0728,EXXY,ISHS DIV.COMM.SWAP UC.ETF,ETF,EUR,2504315,2022-01-03,16:00,22.14,22.14,22.14,22.14,163,1
DE000A0H08D2,EXX7,ISHARES NIKKEI 225 U.ETF,ETF,EUR,2504322,2022-01-03,16:00,22.26,22.26,22.26,22.26,63,1
DE000A0H08F7,EXV8,ISH.S.EU.600 C+M U.ETF A.,ETF,EUR,2504324,2022-01-03,16:00,66.1,66.1,66.1,66.1,374,1
DE000A0H08Q4,EXV3,ISH.S.EU.600 TEC.U.ETF A.,ETF,EUR,2504333,2022-01-03,16:00,77.46,77.46,77.46,77.46,39,1
DE000A0H08R2,EXV2,ISH.S.EU.600 TEL.U.ETF A.,ETF,EUR,2504334,2022-01-03,16:00,21.425,21.425,21.425,21.425,6733,1
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2022-01-03,16:00,27.8,27.82,27.8,27.82,157,3
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-01-03,16:00,64.7,64.7,64.7,64.7,12,1
