ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000A0E9W5,SANT,S+T AG O.N.,Common stock,EUR,2504159,2022-03-17,10:00,14.03,14.04,14.02,14.03,1838,4
AT0000606306,RAW,RAIFFEISEN BK INTL INH.,Common stock,EUR,2504165,2022-03-17,10:00,13.88,13.88,13.75,13.75,4727,9
AT0000652011,EBO,ERSTE GROUP BNK INH. O.N.,Common stock,EUR,2504169,2022-03-17,10:00,31.79,31.79,31.79,31.79,50,1
AT0000743059,OMV,OMV AG,Common stock,EUR,2504175,2022-03-17,10:00,42.2,42.2,42.2,42.2,230,2
AT0000969985,AUS,AT+S AUSTR.T.+SYSTEMT.,Common stock,EUR,2504191,2022-03-17,10:00,45.85,45.85,45.6,45.6,78,4
BE0974293251,1NBA,ANHEUSER-BUSCH INBEV,Common stock,EUR,2504195,2022-03-17,10:00,54.21,54.21,53.89,53.89,536,12
CH0038389992,BBZA,"BB BIOTECH NAM.   SF 0,20",Common stock,EUR,2504244,2022-03-17,10:00,65.75,65.75,65.65,65.65,425,3
DE000ETFL011,EL4A,DK DAX,ETF,EUR,2504258,2022-03-17,10:00,129.08,129.08,128.4,128.4,266,3
DE000ETFL060,EL4F,DK DAX (AUSSCHUETTEND),ETF,EUR,2504259,2022-03-17,10:00,60.6,60.6,60.44,60.44,82,2
DE000ETFL235,EL4X,DK DAXPLUS MAX.DIVIDEND,ETF,EUR,2504260,2022-03-17,10:00,59.64,59.64,59.64,59.64,50,1
DE0002635273,EXSB,ISHARES DIVDAX UCITS ETF,ETF,EUR,2504264,2022-03-17,10:00,18.994,18.994,18.902,18.902,8806,14
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-03-17,10:00,122.04,122.04,121.12,121.16,10498,17
FR0010869495,LYQL,LY.D.SHORTDAX X2 UETF A,ETF,EUR,2504266,2022-03-17,10:00,1.5698,1.5698,1.568,1.568,285426,2
LU0252634307,LYY8,MUL-LYX.DLY.LEVDAX U.E. A,ETF,EUR,2504268,2022-03-17,10:00,112.9,112.9,112.24,112.24,34,5
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2022-03-17,10:00,137.52,137.52,136.6,136.6,2690,14
LU0292106241,DXSN,XTR.SHORTDAX DAILY SW. 1C,ETF,EUR,2504270,2022-03-17,10:00,14.518,14.518,14.518,14.518,415,1
LU0378438732,C001,LYXOR CORE DAX U. ETF I,ETF,EUR,2504271,2022-03-17,10:00,121.66,121.66,121.16,121.16,467,3
LU0411075020,DBPD,XTR.SHORTDAX X2 DA.SW. 1C,ETF,EUR,2504272,2022-03-17,10:00,1.518,1.5182,1.518,1.5182,9000,2
LU0411075376,DBPE,XTR.LEVDAX DA.SWAP 1C,ETF,EUR,2504273,2022-03-17,10:00,123.74,123.76,122.74,122.74,6805,19
LU0603940916,C004,LYX SHORTDAX -1XINV ETF I,ETF,EUR,2504276,2022-03-17,10:00,15.378,15.378,15.378,15.378,236,1
LU0838782315,XDDX,XTR.DAX INCOME 1D,ETF,EUR,2504277,2022-03-17,10:00,110.94,110.94,110.68,110.68,44,2
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-03-17,10:00,38.78,38.78,38.74,38.78,290,7
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-03-17,10:00,17.11,17.11,17.03,17.05,4856,12
DE000A0D8Q07,EXSI,ISHARES EURO STOXX U.ETF,ETF,EUR,2504292,2022-03-17,10:00,42.895,42.895,42.895,42.895,36,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-03-17,10:00,211.3,211.3,209.2,209.4,3766,92
DE000A0ETBQ4,MBB,MBB SE O.N.,Common stock,EUR,2504301,2022-03-17,10:00,120,120,120,120,18,2
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2022-03-17,10:00,122.5,122.5,122.28,122.28,301,2
DE000A0F5UG3,EXXV,IS.DJ EUROZ.SUST.SC.U.ETF,ETF,EUR,2504304,2022-03-17,10:00,14.094,14.094,14.094,14.094,7048,1
DE000A0F5UH1,ISPA,IS.S.GL.SE.D.100 U.ETF A.,ETF,EUR,2504305,2022-03-17,10:00,30.31,30.31,30.305,30.305,154,2
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-03-17,10:00,13.686,13.686,13.48,13.48,14164,23
DE000A0HHJR3,CLIQ,CLIQ DIGITAL AG  O.N.,Common stock,EUR,2504310,2022-03-17,10:00,24.4,24.5,24.35,24.35,362,9
DE000A0HL8N9,2GB,2G ENERGY AG,Common stock,EUR,2504311,2022-03-17,10:00,117.2,117.2,116.6,116.6,63,5
DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2022-03-17,10:00,34.92,34.92,34.76,34.76,1060,12
DE000A0H08H3,EXH3,IS.S.E.600 FO.+B.U.ETF A.,ETF,EUR,2504326,2022-03-17,10:00,78.69,78.69,78.68,78.68,1403,2
DE000A0H08L5,EXH6,IS.S.E.600 MEDIA U.ETF A.,ETF,EUR,2504329,2022-03-17,10:00,29.69,29.69,29.69,29.69,657,1
DE000A0H08Q4,EXV3,ISH.S.EU.600 TEC.U.ETF A.,ETF,EUR,2504333,2022-03-17,10:00,63.84,63.84,63.5,63.5,3574,5
DE000A0H08S0,EXV9,ISH.S.EU.600 T+L U.ETF A.,ETF,EUR,2504335,2022-03-17,10:00,19.468,19.468,19.4,19.4,699,4
DE000A0JBPG2,PNE3,PNE AG  NA O.N.,Common stock,EUR,2504337,2022-03-17,10:00,9.66,9.66,9.66,9.66,1330,6
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2022-03-17,10:00,26.98,26.98,26.7,26.7,5317,29
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-03-17,10:00,65.05,65.05,64.65,64.75,589,11
DE000A0JQ5U3,M5Z,MANZ AG,Common stock,EUR,2504345,2022-03-17,10:00,41.65,41.65,41.45,41.45,148,6
