ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2022-04-25,13:05,27.73,27.74,27.725,27.73,15401,23
DE000A3GMKD7,ZETH,ETC ISSUANCE O.END ETN,ETN,EUR,6183194,2022-04-25,13:05,26.1,26.1,26.1,26.1,100,1
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-04-25,13:05,52.16,52.16,52.13,52.13,3897,12
DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2022-04-25,13:05,80.2,80.22,80.2,80.2,2375,14
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-04-25,13:05,193.26,193.3,193.12,193.12,1477,11
DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2022-04-25,13:05,41.415,41.415,41.39,41.4,3814,11
US02079K3059,ABEA,"ALPHABET INC.CL.A DL-,001",Common stock,EUR,2506424,2022-04-25,13:05,2223.5,2223.5,2223.5,2223.5,29,3
US02079K1079,ABEC,"ALPHABET INC.CL C DL-,001",Common stock,EUR,2506423,2022-04-25,13:05,2223,2223,2223,2223,7,1
DE0005470405,LXS,LANXESS AG,Common stock,EUR,2504935,2022-04-25,13:05,37.44,37.44,37.44,37.44,7,1
DE000BFB0019,B4B,METRO AG   ST O.N.,Common stock,EUR,2532386,2022-04-25,13:05,8.425,8.425,8.425,8.425,319,1
LU1900066207,LBRA,MUL-L.M.BRAZIL EOA,ETF,EUR,3903416,2022-04-25,13:05,18.714,18.714,18.714,18.714,50,1
DE0007165631,SRT3,SARTORIUS AG VZO O.N.,Common stock,EUR,2505079,2022-04-25,13:05,367.6,367.7,367.6,367.6,54,5
DE000A2LQ884,AG1,AUTO1 GROUP SE  INH O.N.,Common stock,EUR,6080964,2022-04-25,13:05,10.89,10.89,10.84,10.86,3280,17
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2022-04-25,13:05,64.86,64.86,64.85,64.85,881,6
DE0007657231,VIB3,VILLEROY + BOCH AG VZ,Common stock,EUR,2505112,2022-04-25,13:05,21,21,21,21,24,1
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2022-04-25,13:05,6.498,6.498,6.498,6.498,541,2
DE000KBX1006,KBX,KNORR-BREMSE AG  INH O.N.,Common stock,EUR,3502744,2022-04-25,13:05,67.38,67.38,67.3,67.3,440,6
DE0007664039,VOW3,VOLKSWAGEN AG VZO O.N.,Common stock,EUR,2505114,2022-04-25,13:05,150.58,150.58,150.46,150.46,727,9
IE00B4MKCJ84,2B7B,ISHSV-S+P500MAT.SECT.DL A,ETF,EUR,2505661,2022-04-25,13:05,8.238,8.238,8.238,8.238,600,1
DE000TRAT0N7,8TRA,TRATON SE   INH O.N.,Common stock,EUR,4197490,2022-04-25,13:05,15.86,15.86,15.86,15.86,90,1
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-04-25,13:05,82.8,82.8,82.75,82.75,266,3
IE00B4L5Y983,EUNL,ISHSIII-CORE MSCI WLD DLA,ETF,EUR,2505656,2022-04-25,13:05,74.016,74.016,73.998,73.998,26,3
IE00BZ12WP82,LIN,"LINDE PLC        EO 0,001",Common stock,EUR,3553182,2022-04-25,13:05,290.7,290.7,290.55,290.55,1113,11
FR0004056851,AYJ,"VALNEVA SE        EO -,15",Common stock,EUR,6769323,2022-04-25,13:05,12.87,12.87,12.75,12.75,37,2
US05722G1004,68V,BAKER HUGHES CO.,Common stock,EUR,4599436,2022-04-25,13:05,29.25,29.25,29.25,29.25,100,1
DE0005785802,FME,FRESEN.MED.CARE KGAA O.N.,Common stock,EUR,2504974,2022-04-25,13:05,60.62,60.62,60.62,60.62,710,2
DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2022-04-25,13:05,95.89,95.89,95.86,95.86,1263,13
DE0007100000,MBG,MERCEDES-BENZ GRP NA O.N.,Common stock,EUR,2505076,2022-04-25,13:05,64.15,64.16,64.14,64.15,5399,16
DE0007236101,SIE,SIEMENS AG  NA O.N.,Common stock,EUR,2505088,2022-04-25,13:05,116.54,116.54,116.48,116.48,1699,12
DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2022-04-25,13:05,230.8,230.8,230.8,230.8,580,12
IE00B8GKDB10,VGWD,VA.FTSE A.W.H.D.Y.UETFDLD,ETF,EUR,2749251,2022-04-25,13:05,57.67,57.67,57.67,57.67,262,1
DE000DTR0CK8,DTG,DAIMLER TRUCK HLDG JGE NA,Common stock,EUR,7126155,2022-04-25,13:05,25.51,25.51,25.51,25.51,1355,2
DE0006219934,JUN3,JUNGHEINRICH AG O.N.VZO,Common stock,EUR,2505020,2022-04-25,13:05,24.46,24.46,24.46,24.46,196,3
LU2010095458,GFG,"GLOBAL FASHION GRP EO-,01",Common stock,EUR,4197492,2022-04-25,13:05,1.592,1.592,1.591,1.591,1050,3
DE000A0LR936,ST5,STEICO SE,Common stock,EUR,2504382,2022-04-25,13:05,93.4,93.4,93.1,93.1,107,2
DE0006083405,HBH,HORNBACH HOLD.ST O.N.,Common stock,EUR,2505010,2022-04-25,13:05,116.3,116.3,116.3,116.3,99,2
DE000LEG1110,LEG,LEG IMMOBILIEN SE NA O.N.,Common stock,EUR,2504814,2022-04-25,13:05,98.56,98.56,98.48,98.5,459,6
DE000FTG1111,FTK,FLATEXDEGIRO AG NA O.N.,Common stock,EUR,2504808,2022-04-25,13:05,16.04,16.04,15.96,16,14140,47
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-04-25,13:05,14.7,14.7,14.7,14.7,952,2
DE0005909006,GBF,BILFINGER SE O.N.,Common stock,EUR,2504986,2022-04-25,13:05,38.44,38.52,38.44,38.5,479,9
DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2022-04-25,13:05,215.55,215.6,215.55,215.6,1392,5
DE000A12DM80,G24,SCOUT24 SE NA O.N.,Common stock,EUR,2504556,2022-04-25,13:05,58.58,58.58,58.58,58.58,39,1
DE0005659700,EUZ,ECKERT+ZIEGLER AG O.N.,Common stock,EUR,2504962,2022-04-25,13:05,48.86,48.88,48.86,48.88,153,3
DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2022-04-25,13:05,167.6,167.65,167.6,167.65,58,3
DE0008232125,LHA,LUFTHANSA AG VNA O.N.,Common stock,EUR,2505130,2022-04-25,13:05,7.323,7.323,7.319,7.321,2578,6
US42809H1077,AHC,HESS CORP.           DL 1,Common stock,EUR,4582007,2022-04-25,13:05,96.45,96.45,96.45,96.45,95,1
DE000ETFL011,EL4A,DK DAX,ETF,EUR,2504258,2022-04-25,13:05,125.6,125.6,125.56,125.56,800,2
US4581401001,INL,"INTEL CORP.       DL-,001",Common stock,EUR,2506509,2022-04-25,13:05,43.18,43.18,43.18,43.18,27,1
GB0002875804,BMT,"BRIT.AMER.TOBACCO  LS-,25",Common stock,EUR,2505372,2022-04-25,13:05,39.1,39.1,39.1,39.1,1000,4
DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2022-04-25,13:05,57.16,57.16,57.02,57.06,1019,11
DE0006047004,HEI,HEIDELBERGCEMENT AG O.N.,Common stock,EUR,2505002,2022-04-25,13:05,54.4,54.4,54.38,54.4,557,5
DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2022-04-25,13:05,10.63,10.642,10.63,10.638,167876,54
DE0006602006,G1A,GEA GROUP AG,Common stock,EUR,2505051,2022-04-25,13:05,37.18,37.18,37.18,37.18,253,1
DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2022-04-25,13:05,65.76,65.8,65.74,65.8,1461,11
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2022-04-25,13:05,39.44,39.44,39.42,39.42,279,3
IE00BH361H73,XDND,X(IE)-MSCI NA.H.DI.YLD 1C,ETF,EUR,2505421,2022-04-25,13:05,44.54,44.54,44.54,44.54,1139,1
LU0839027447,XDJP,XTR.NIKKEI 225 1D,ETF,EUR,2506063,2022-04-25,13:05,20.32,20.32,20.32,20.32,245,1
IE00BD3V0B10,IUS2,ISHSV-S+P U.S BANKS  DLA,ETF,EUR,3213458,2022-04-25,13:05,5.314,5.314,5.313,5.313,416,2
IE00B4JNQZ49,QDVH,ISHSV-S+P500 FIN.SECT.DLA,ETF,EUR,2505649,2022-04-25,13:05,9.323,9.323,9.322,9.322,17153,6
IE00B8FHGS14,IQQ0,ISHS VI-E.MSCI WL.M.V.DLA,ETF,EUR,2505778,2022-04-25,13:05,54.13,54.13,54.13,54.13,7,1
CH1102728750,ADAA,21SHARES CARDANO ADA ETP,ETN,EUR,6849641,2022-04-25,13:05,15.91,15.91,15.91,15.91,36,1
DE000A0LR9G9,EXL,EXASOL AG  NA O.N.,Common stock,EUR,5264004,2022-04-25,13:05,5.04,5.07,5.04,5.07,291,2
IE00BK5BQT80,VWCE,VANG.FTSE A.W. DLA,ETF,EUR,4260825,2022-04-25,13:05,97.68,97.68,97.65,97.65,152,2
DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2022-04-25,13:05,2.783,2.784,2.783,2.784,15000,3
US88160R1014,TL0,"TESLA INC. DL -,001",Common stock,EUR,2506575,2022-04-25,13:05,915.9,916,915.8,915.8,142,7
DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2022-04-25,13:05,90.45,90.45,90.45,90.45,106,1
GB0007980591,BPE5,"BP PLC             DL-,25",Common stock,EUR,2505380,2022-04-25,13:05,4.5105,4.5105,4.5105,4.5105,30,1
DE000A161408,HFG,HELLOFRESH SE  INH O.N.,Common stock,EUR,2759535,2022-04-25,13:05,35.27,35.28,35.23,35.23,1689,3
