ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
CA0679011084,ABR,BARRICK GOLD CORP.,Common stock,EUR,2504196,2022-01-14,09:00,16.51,16.51,16.51,16.51,276,1
CA32076V1031,FMV,FIRST MAJESTIC SILVER,Common stock,EUR,2504197,2022-01-14,09:00,9.66,9.66,9.65,9.65,354,4
DE000ETFL060,EL4F,DK DAX (AUSSCHUETTEND),ETF,EUR,2504259,2022-01-14,09:00,67.25,67.25,67.25,67.25,1804,1
DE0002635273,EXSB,ISHARES DIVDAX UCITS ETF,ETF,EUR,2504264,2022-01-14,09:00,20.605,20.605,20.605,20.605,960,1
LU0252633754,LYY7,MUL-LYXOR DAX DR UC.ETF A,ETF,EUR,2504267,2022-01-14,09:00,148.68,148.68,148.68,148.68,443,1
LU0252634307,LYY8,MUL-LYX.DLY.LEVDAX U.E. A,ETF,EUR,2504268,2022-01-14,09:00,141.54,141.54,141.54,141.54,6,1
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2022-01-14,09:00,152.16,152.2,152.16,152.2,21,2
LU0838782315,XDDX,XTR.DAX INCOME 1D,ETF,EUR,2504277,2022-01-14,09:00,123.02,123.02,123.02,123.02,50,1
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-01-14,09:00,33.06,33.12,33.06,33.12,492,12
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-01-14,09:00,14.15,14.18,14.15,14.15,8295,19
DE000A0D8Q07,EXSI,ISHARES EURO STOXX U.ETF,ETF,EUR,2504292,2022-01-14,09:00,47.315,47.315,47.315,47.315,52,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-01-14,09:00,196.55,196.6,196.4,196.5,849,13
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2022-01-14,09:00,131.72,131.72,131.72,131.72,8060,4
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-01-14,09:00,16.01,16.01,16.01,16.01,593,2
DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2022-01-14,09:00,36.34,36.36,36.34,36.36,2139,16
DE000A0H08G5,EXH2,IS.S.E.600 FIN.S.U.ETF A.,ETF,EUR,2504325,2022-01-14,09:00,72.91,72.95,72.89,72.95,58,9
DE000A0H08J9,EXH4,IS.S.E.600 I.G+S.U.ETF A.,ETF,EUR,2504327,2022-01-14,09:00,77.43,77.43,77.43,77.43,200,1
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-01-14,09:00,53.05,53.05,52.95,52.95,632,6
DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2022-01-14,09:00,79.15,79.25,79.15,79.25,339,7
DE000A0WMPJ6,AIXA,AIXTRON SE NA O.N.,Common stock,EUR,2504428,2022-01-14,09:00,20.19,20.19,20.19,20.19,316,3
DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2022-01-14,09:00,23.7,23.7,23.7,23.7,358,1
DE000A0Z23Q5,ADN1,ADESSO SE  INH O.N.,Common stock,EUR,2504440,2022-01-14,09:00,191.4,191.4,191.2,191.2,36,3
DE000A1DAHH0,BNR,BRENNTAG SE NA O.N.,Common stock,EUR,2504453,2022-01-14,09:00,77.34,77.38,77.32,77.32,1600,8
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-01-14,09:00,253.7,253.9,253.55,253.8,1649,16
DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2022-01-14,09:00,2.498,2.499,2.498,2.499,8445,6
DE000A1K0235,SMHN,SUESS MICROTEC SE NA O.N.,Common stock,EUR,2504495,2022-01-14,09:00,19.68,19.7,19.68,19.7,444,3
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2022-01-14,09:00,47.66,47.66,47.64,47.65,1745,8
DE000A1X3XX4,DIC,DIC ASSET AG NA O.N.,Common stock,EUR,2504532,2022-01-14,09:00,15.68,15.68,15.68,15.68,170,1
DE000A11QW68,HRPK,7C SOLARPARKEN AG  O.N.,Common stock,EUR,2504548,2022-01-14,09:00,4.22,4.22,4.22,4.22,100,1
DE000A12DM80,G24,SCOUT24 SE NA O.N.,Common stock,EUR,2504556,2022-01-14,09:00,59.3,59.3,59.24,59.24,233,6
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-01-14,09:00,67.69,67.71,67.69,67.71,5886,21
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2022-01-14,09:00,51.35,51.35,51.29,51.29,13222,26
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2022-01-14,09:00,7.452,7.461,7.452,7.461,8269,8
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2022-01-14,09:00,12.12,12.12,12.12,12.12,1470,1
DE000FTG1111,FTK,FLATEXDEGIRO AG NA O.N.,Common stock,EUR,2504808,2022-01-14,09:00,18.76,18.77,18.76,18.76,244,4
DE000HLAG475,HLAG,HAPAG-LLOYD AG NA O.N.,Common stock,EUR,2504809,2022-01-14,09:00,270.2,270.2,270.2,270.2,22,1
DE000KC01000,KCO,KLOECKNER + CO SE NA O.N.,Common stock,EUR,2504810,2022-01-14,09:00,11.23,11.23,11.23,11.23,301,2
DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2022-01-14,09:00,17.72,17.73,17.715,17.73,361,7
DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2022-01-14,09:00,89.22,89.24,89.12,89.14,1846,15
DE000PSM7770,PSM,PROSIEBENSAT.1  NA O.N.,Common stock,EUR,2504848,2022-01-14,09:00,14.46,14.46,14.46,14.46,33,1
DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2022-01-14,09:00,118.95,118.95,118.95,118.95,46,2
DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2022-01-14,09:00,3.047,3.049,3.046,3.049,4954,3
DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2022-01-14,09:00,140.45,140.45,140.4,140.4,59,2
DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2022-01-14,09:00,147.7,147.7,147.7,147.7,26,2
