ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
DE0007664039,VOW3,VOLKSWAGEN AG VZO O.N.,Common stock,EUR,2505114,2022-04-25,11:34,150.06,150.16,150.06,150.12,967,16
DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2022-04-25,11:34,27.465,27.485,27.465,27.485,1149,6
IE00BYVJRP78,QDVS,ISHSIV-SUS.M.EM.MK.SRI DL,ETF,EUR,2505537,2022-04-25,11:34,6.935,6.935,6.935,6.935,1,1
DE0007500001,TKA,THYSSENKRUPP AG O.N.,Common stock,EUR,2505105,2022-04-25,11:34,7.052,7.056,7.052,7.056,656,3
IE00BD1F4K20,QDVC,ISHSIV-E.MSCI USA SIZE.F.,ETF,EUR,2505408,2022-04-25,11:34,8.859,8.859,8.856,8.856,750,6
US88554D2053,SYV,"3 D SYS CORP.     DL-,001",Common stock,EUR,4593375,2022-04-25,11:34,12.252,12.252,12.252,12.252,1,1
US0126531013,AMC,"ALBEMARLE CORP.    DL-,01",Common stock,EUR,5988593,2022-04-25,11:34,184.22,184.22,184.22,184.22,4,1
IE00B8K7KM88,US9S,WITR MU.AS.I.RUSS.ETP2062,ETN,EUR,5902379,2022-04-25,11:34,0.4023,0.4027,0.4023,0.4027,37284,2
DE000A0JBPG2,PNE3,PNE AG  NA O.N.,Common stock,EUR,2504337,2022-04-25,11:34,12.08,12.08,12.08,12.08,580,4
DE0005785604,FRE,FRESENIUS SE+CO.KGAA O.N.,Common stock,EUR,2504973,2022-04-25,11:34,33.39,33.41,33.39,33.41,314,4
DE000A255F11,VH2,FR.VORWERK GRP SE INH ON,Common stock,EUR,6257326,2022-04-25,11:34,30.5,30.5,30.5,30.5,85,2
IE00BWBXM492,ZPDE,SPDR S+P US EN.SEL.S.UETF,ETF,EUR,2505506,2022-04-25,11:34,24.4,24.4,24.4,24.4,20,1
DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2022-04-25,11:34,53.4,53.54,53.4,53.52,13702,31
DE000ETFL060,EL4F,DK DAX (AUSSCHUETTEND),ETF,EUR,2504259,2022-04-25,11:34,58.82,58.82,58.82,58.82,2031,1
DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2022-04-25,11:34,10.578,10.586,10.572,10.574,5923,11
DE0007257503,CEC,CECONOMY AG  ST O.N.,Common stock,EUR,2505090,2022-04-25,11:34,3.088,3.088,3.088,3.088,410,1
DE0006632003,MOR,MORPHOSYS AG O.N.,Common stock,EUR,2505055,2022-04-25,11:34,22.14,22.16,22.14,22.16,1391,4
DE0006062144,1COV,COVESTRO AG  O.N.,Common stock,EUR,2505008,2022-04-25,11:34,41.41,41.41,41.41,41.41,241,1
DE0007037129,RWE,RWE AG   INH O.N.,Common stock,EUR,2505072,2022-04-25,11:34,40.1,40.12,40.1,40.11,1204,6
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2022-04-25,11:34,6.526,6.53,6.526,6.526,11257,10
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2022-04-25,11:34,192.58,192.72,192.58,192.66,187,6
DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2022-04-25,11:34,95.39,95.43,95.39,95.43,894,11
DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2022-04-25,11:34,41.23,41.24,41.22,41.225,1649,10
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-04-25,11:34,51.93,51.95,51.93,51.93,644,4
DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2022-04-25,11:34,61.36,61.4,61.36,61.38,366,4
DE000VTSC017,VTSC,VITESCO TECHS GRP NA O.N.,Common stock,EUR,6791383,2022-04-25,11:34,36.38,36.38,36.32,36.38,777,6
DE0002635307,EXSA,ISH.STOX.EUROPE 600 U.ETF,ETF,EUR,2504871,2022-04-25,11:34,44.19,44.195,44.19,44.195,46,2
IE00BZ12WP82,LIN,"LINDE PLC        EO 0,001",Common stock,EUR,3553182,2022-04-25,11:34,288.2,288.25,288.05,288.05,786,19
DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2022-04-25,11:34,214.55,214.55,214.55,214.55,633,7
DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2022-04-25,11:34,231,231.1,231,231.1,568,16
DE0005557508,DTE,DT.TELEKOM AG NA,Common stock,EUR,2504954,2022-04-25,11:34,17.158,17.162,17.158,17.16,3101,3
DE0005773303,FRA,FRAPORT AG FFM.AIRPORT,Common stock,EUR,2504970,2022-04-25,11:34,52.42,52.42,52.38,52.38,64,2
DE000DWS1007,DWS,DWS GROUP GMBH+CO.KGAA ON,Common stock,EUR,3089123,2022-04-25,11:34,31.66,31.66,31.6,31.6,846,9
NL0000009538,PHI1,"KONINKL. PHILIPS EO -,20",Common stock,EUR,2506256,2022-04-25,11:34,24.97,24.97,24.96,24.96,563,2
DE000KBX1006,KBX,KNORR-BREMSE AG  INH O.N.,Common stock,EUR,3502744,2022-04-25,11:34,67.36,67.36,67.36,67.36,169,10
US00724F1012,ADB,ADOBE INC.,Common stock,EUR,4374668,2022-04-25,11:34,376.2,376.2,376.2,376.2,30,1
DE000WACK012,WAC,WACKER NEUSON SE NA O.N.,Common stock,EUR,2504858,2022-04-25,11:34,19.47,19.47,19.47,19.47,149,1
US67066G1040,NVD,"NVIDIA CORP.      DL-,001",Common stock,EUR,2506544,2022-04-25,11:34,178.6,178.6,178.58,178.58,54,2
DE000A0N62F2,VZLC,WITR MET.SEC.DZ07/UN.XAG,ETC,EUR,2506199,2022-04-25,11:34,20.446,20.446,20.446,20.446,400,1
DE000FTG1111,FTK,FLATEXDEGIRO AG NA O.N.,Common stock,EUR,2504808,2022-04-25,11:34,16.21,16.21,16.21,16.21,489,5
DE0006202005,SZG,SALZGITTER AG O.N.,Common stock,EUR,2505016,2022-04-25,11:34,39.04,39.08,39.04,39.06,1061,9
IT0003132476,ENI,ENI S.P.A.,Common stock,EUR,2505806,2022-04-25,11:34,13.09,13.09,13.09,13.09,20,1
IE00BM67HK77,XDWH,X(IE)-MSCI WO.HE.CA. 1CDL,ETF,EUR,2505453,2022-04-25,11:34,44.76,44.76,44.76,44.76,80,1
DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2022-04-25,11:34,167.4,167.4,167.4,167.4,14,2
NL0015436031,5CV,CUREVAC N.V.   O.N.,Common stock,EUR,5550038,2022-04-25,11:34,14.966,14.966,14.966,14.966,50,1
US0378331005,APC,APPLE INC.,Common stock,EUR,2506434,2022-04-25,11:34,149.02,149.06,149.02,149.06,237,3
DE000A2LQ850,PAG,PREOS GLB.OFF.R.E. NA ON,Common stock,EUR,3711412,2022-04-25,11:34,2.56,2.56,2.56,2.56,1000,1
