ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000A0E9W5,SANT,S+T AG O.N.,Common stock,EUR,2504159,2022-04-07,15:00,17.96,18,17.96,18,1464,6
AT00000FACC2,1FC,FACC AG INH.AKT.,Common stock,EUR,2504163,2022-04-07,15:00,7.57,7.57,7.57,7.57,47,1
AT0000606306,RAW,RAIFFEISEN BK INTL INH.,Common stock,EUR,2504165,2022-04-07,15:00,11.56,11.59,11.55,11.55,3315,13
AT0000969985,AUS,AT+S AUSTR.T.+SYSTEMT.,Common stock,EUR,2504191,2022-04-07,15:00,48.4,48.4,48.4,48.4,55,2
BE0974293251,1NBA,ANHEUSER-BUSCH INBEV,Common stock,EUR,2504195,2022-04-07,15:00,53.39,53.39,53.34,53.34,387,4
CH0038389992,BBZA,"BB BIOTECH NAM.   SF 0,20",Common stock,EUR,2504244,2022-04-07,15:00,65.2,65.3,65.2,65.3,157,2
DE000ETFL011,EL4A,DK DAX,ETF,EUR,2504258,2022-04-07,15:00,126.78,126.78,126.78,126.78,19,1
DE000ETFL060,EL4F,DK DAX (AUSSCHUETTEND),ETF,EUR,2504259,2022-04-07,15:00,59.68,59.72,59.68,59.72,3889,4
DE000ETFL235,EL4X,DK DAXPLUS MAX.DIVIDEND,ETF,EUR,2504260,2022-04-07,15:00,57.72,57.72,57.72,57.72,40,2
DE0002635273,EXSB,ISHARES DIVDAX UCITS ETF,ETF,EUR,2504264,2022-04-07,15:00,18.502,18.506,18.502,18.506,5282,2
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-04-07,15:00,119.72,119.76,119.64,119.68,777,4
FR0010869495,LYQL,LY.D.SHORTDAX X2 UETF A,ETF,EUR,2504266,2022-04-07,15:00,1.6024,1.6024,1.6024,1.6024,13333,1
LU0252633754,LYY7,MUL-LYXOR DAX DR UC.ETF A,ETF,EUR,2504267,2022-04-07,15:00,131.98,131.98,131.9,131.9,217,2
LU0252634307,LYY8,MUL-LYX.DLY.LEVDAX U.E. A,ETF,EUR,2504268,2022-04-07,15:00,109.32,109.32,109.32,109.32,25,1
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2022-04-07,15:00,135.04,135.18,135.04,135.18,507,2
LU0378438732,C001,LYXOR CORE DAX U. ETF I,ETF,EUR,2504271,2022-04-07,15:00,119.46,119.68,119.46,119.68,336,5
LU0603940916,C004,LYX SHORTDAX -1XINV ETF I,ETF,EUR,2504276,2022-04-07,15:00,15.53,15.53,15.53,15.53,253,2
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-04-07,15:00,43.44,43.64,43.32,43.52,1479,20
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-04-07,15:00,16.555,16.57,16.52,16.54,7705,27
DE000A0D8Q07,EXSI,ISHARES EURO STOXX U.ETF,ETF,EUR,2504292,2022-04-07,15:00,42.42,42.485,42.42,42.445,1627,9
DE000A0D8Q23,EXXX,ISHARES ATX UCITS ETF,ETF,EUR,2504293,2022-04-07,15:00,33.82,33.82,33.81,33.81,368,5
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-04-07,15:00,188.6,189.3,188.6,188.75,1998,46
DE000A0F5UG3,EXXV,IS.DJ EUROZ.SUST.SC.U.ETF,ETF,EUR,2504304,2022-04-07,15:00,13.752,13.752,13.748,13.748,1995,2
DE000A0F5UH1,ISPA,IS.S.GL.SE.D.100 U.ETF A.,ETF,EUR,2504305,2022-04-07,15:00,30.575,30.575,30.575,30.575,100,1
