ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000606306,RAW,RAIFFEISEN BK INTL INH.,Common stock,EUR,2504165,2022-02-25,12:00,17.25,17.3,17.25,17.3,100,2
AT0000969985,AUS,AT+S AUSTR.T.+SYSTEMT.,Common stock,EUR,2504191,2022-02-25,12:00,49.4,49.4,49.4,49.4,50,1
CA0679011084,ABR,BARRICK GOLD CORP.,Common stock,EUR,2504196,2022-02-25,12:00,20,20,20,20,63,3
CH0038389992,BBZA,"BB BIOTECH NAM.   SF 0,20",Common stock,EUR,2504244,2022-02-25,12:00,60.1,60.1,60.1,60.1,63,2
DE0002635273,EXSB,ISHARES DIVDAX UCITS ETF,ETF,EUR,2504264,2022-02-25,12:00,19.064,19.064,19.064,19.064,100,1
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-02-25,12:00,120.76,120.76,120.74,120.74,21,2
LU0252634307,LYY8,MUL-LYX.DLY.LEVDAX U.E. A,ETF,EUR,2504268,2022-02-25,12:00,112.88,112.88,112.88,112.88,10,2
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-02-25,12:00,204.7,204.7,204.7,204.7,2,1
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2022-02-25,12:00,121.18,121.18,121.18,121.18,2,1
DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2022-02-25,12:00,14.24,14.242,14.238,14.238,3338,4
DE000A0HHJR3,CLIQ,CLIQ DIGITAL AG  O.N.,Common stock,EUR,2504310,2022-02-25,12:00,20.9,20.9,20.9,20.9,114,1
DE000A0HL8N9,2GB,2G ENERGY AG,Common stock,EUR,2504311,2022-02-25,12:00,96.4,96.4,96.4,96.4,30,1
DE000A0H08G5,EXH2,IS.S.E.600 FIN.S.U.ETF A.,ETF,EUR,2504325,2022-02-25,12:00,63.32,63.32,63.32,63.32,938,1
DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2022-02-25,12:00,30.745,30.745,30.74,30.74,3700,3
DE000A0JBPG2,PNE3,PNE AG  NA O.N.,Common stock,EUR,2504337,2022-02-25,12:00,8.48,8.48,8.48,8.48,131,1
DE000A0XYGA7,TTR1,TECHNOTRANS SE NA O.N.,Common stock,EUR,2504432,2022-02-25,12:00,24,24,24,24,50,1
DE000A1K0235,SMHN,SUESS MICROTEC SE NA O.N.,Common stock,EUR,2504495,2022-02-25,12:00,16.76,16.76,16.76,16.76,150,1
DE000A1X3W00,MDG1,MEDIGENE AG NA O.N.,Common stock,EUR,2504531,2022-02-25,12:00,3.555,3.555,3.555,3.555,184,1
DE000A12DM80,G24,SCOUT24 SE NA O.N.,Common stock,EUR,2504556,2022-02-25,12:00,50.84,50.84,50.84,50.84,50,2
DE000A2DAM03,AAG,AUMANN AG  INH O.N.,Common stock,EUR,2504639,2022-02-25,12:00,16.1,16.1,16.1,16.1,144,1
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2022-02-25,12:00,58.79,58.79,58.79,58.79,212,1
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2022-02-25,12:00,11.854,11.856,11.854,11.856,698,2
DE000LEG1110,LEG,LEG IMMOBILIEN SE NA O.N.,Common stock,EUR,2504814,2022-02-25,12:00,114.75,114.75,114.75,114.75,92,2
DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2022-02-25,12:00,2.976,2.977,2.968,2.973,45294,18
DE000UNSE018,UN01,UNIPER SE  NA O.N.,Common stock,EUR,2504856,2022-02-25,12:00,30.52,30.52,30.52,30.52,28,1
DE0005103006,ADV,ADVA OPT.NETW.SE  O.N.,Common stock,EUR,2504881,2022-02-25,12:00,15,15,15,15,1057,2
DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2022-02-25,12:00,11.482,11.484,11.482,11.484,4830,2
DE0005220909,NXU,NEXUS AG O.N.,Common stock,EUR,2504913,2022-02-25,12:00,57.3,57.3,57.3,57.3,83,2
DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2022-02-25,12:00,44.525,44.525,44.52,44.52,348,3
DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2022-02-25,12:00,30.38,30.38,30.38,30.38,64,1
DE0006577109,NN6,NANOREPRO AG,Common stock,EUR,2505046,2022-02-25,12:00,4.2,4.2,4.2,4.2,938,1
DE0006636681,VQT,VA-Q-TEC AG NA O.N.,Common stock,EUR,2505056,2022-02-25,12:00,19.52,19.52,19.52,19.52,130,1
DE0007448508,IVU,IVU TRAFFIC TECHN.AG O.N.,Common stock,EUR,2505098,2022-02-25,12:00,19,19,19,19,107,1
DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2022-02-25,12:00,202.9,202.9,202.9,202.9,69,1
DK0060534915,NOVC,"NOVO-NORDISK NAM.B DK-,20",Common stock,EUR,2505141,2022-02-25,12:00,88.93,88.93,88.93,88.93,58,1
