ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
AT0000A0E9W5,SANT,S+T AG O.N.,Common stock,EUR,2504159,2022-03-08,16:00,11.62,11.62,11.61,11.61,2021,4
AT0000743059,OMV,OMV AG,Common stock,EUR,2504175,2022-03-08,16:00,40.95,40.95,40.95,40.95,900,2
CA0679011084,ABR,BARRICK GOLD CORP.,Common stock,EUR,2504196,2022-03-08,16:00,23.535,23.535,23.485,23.485,2300,6
CH0038389992,BBZA,"BB BIOTECH NAM.   SF 0,20",Common stock,EUR,2504244,2022-03-08,16:00,61.45,61.45,61.45,61.45,20,1
DE000ETFL060,EL4F,DK DAX (AUSSCHUETTEND),ETF,EUR,2504259,2022-03-08,16:00,54.59,54.59,54.59,54.59,5,1
DE000ETFL235,EL4X,DK DAXPLUS MAX.DIVIDEND,ETF,EUR,2504260,2022-03-08,16:00,54.04,54.04,54.04,54.04,83,1
DE0002635273,EXSB,ISHARES DIVDAX UCITS ETF,ETF,EUR,2504264,2022-03-08,16:00,17.074,17.074,17.074,17.074,202,1
DE0005933931,EXS1,ISHS CORE DAX UC.ETF EOA,ETF,EUR,2504265,2022-03-08,16:00,109.36,109.36,109.3,109.34,2104,8
LU0252634307,LYY8,MUL-LYX.DLY.LEVDAX U.E. A,ETF,EUR,2504268,2022-03-08,16:00,91.83,91.83,91.83,91.83,24,1
LU0378438732,C001,LYXOR CORE DAX U. ETF I,ETF,EUR,2504271,2022-03-08,16:00,109.3,109.3,109.3,109.3,30,1
LU0411075020,DBPD,XTR.SHORTDAX X2 DA.SW. 1C,ETF,EUR,2504272,2022-03-08,16:00,1.9298,1.9364,1.9296,1.9364,150022,4
LU0603933895,C003,LYXOR DIVDAX ETF UCITS I,ETF,EUR,2504275,2022-03-08,16:00,28.345,28.345,28.345,28.345,100,1
LU0838782315,XDDX,XTR.DAX INCOME 1D,ETF,EUR,2504277,2022-03-08,16:00,99.81,99.82,99.81,99.82,18,2
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2022-03-08,16:00,41.68,41.72,41.52,41.52,1514,23
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2022-03-08,16:00,17.98,17.98,17.94,17.94,3494,11
DE000A0D8QZ7,EXSE,ISH.S.EUR.SMALL 200 U.ETF,ETF,EUR,2504291,2022-03-08,16:00,31.135,31.135,31.135,31.135,101,1
DE000A0D8Q07,EXSI,ISHARES EURO STOXX U.ETF,ETF,EUR,2504292,2022-03-08,16:00,38.98,38.98,38.95,38.95,247,3
DE000A0D8Q23,EXXX,ISHARES ATX UCITS ETF,ETF,EUR,2504293,2022-03-08,16:00,32.125,32.125,32.125,32.125,113,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2022-03-08,16:00,192.15,192.45,191.95,191.95,1326,31
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2022-03-08,16:00,119.26,119.26,119.26,119.26,12,1
DE000A0F5UH1,ISPA,IS.S.GL.SE.D.100 U.ETF A.,ETF,EUR,2504305,2022-03-08,16:00,29.36,29.36,29.36,29.36,30,1
DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2022-03-08,16:00,33.5,33.53,33.5,33.51,495,6
DE000A0H0728,EXXY,ISHS DIV.COMM.SWAP UC.ETF,ETF,EUR,2504315,2022-03-08,16:00,30.655,30.82,30.655,30.82,96,2
DE000A0H08E0,EXV7,IS.S.EU.600 CHEM.U.ETF A.,ETF,EUR,2504323,2022-03-08,16:00,109.64,109.64,109.64,109.64,32,1
DE000A0H08F7,EXV8,ISH.S.EU.600 C+M U.ETF A.,ETF,EUR,2504324,2022-03-08,16:00,53.59,53.59,53.53,53.53,6354,9
DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2022-03-08,16:00,32.385,32.385,32.35,32.35,2815,3
DE000A0H08Q4,EXV3,ISH.S.EU.600 TEC.U.ETF A.,ETF,EUR,2504333,2022-03-08,16:00,57.65,57.65,57.58,57.58,235,3
DE000A0H08S0,EXV9,ISH.S.EU.600 T+L U.ETF A.,ETF,EUR,2504335,2022-03-08,16:00,16.83,16.88,16.83,16.88,10,2
DE000A0JBPG2,PNE3,PNE AG  NA O.N.,Common stock,EUR,2504337,2022-03-08,16:00,9.5,9.52,9.5,9.52,1613,4
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2022-03-08,16:00,23.34,23.36,23.34,23.36,1372,7
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2022-03-08,16:00,67.35,67.4,67.1,67.1,271,9
